g350.t1	YBR182C	78.761	452	96	0	1	452	1	452	0.0	664.0
g3808.t1	YBR182C	43.86	57	32	0	18	74	3	59	6.95e-09	53.9
g3807.t1	YBR182C	40.351	57	34	0	82	138	3	59	2.24e-07	47.8
g351.t1	YBR183W	95.886	316	13	0	1	316	1	316	0.0	628.0
g5110.t1	YBR183W	52.063	315	150	1	2	316	3	316	2.11e-123	354.0
g352.t1	YBR184W	48.566	558	251	6	1	557	1	523	1.03e-157	459.0
g353.t1	YBR185C	94.245	278	16	0	1	278	1	278	0.0	520.0
g354.t1	YBR186W	87.814	517	63	0	1	517	1	517	0.0	926.0
g355.t1	YBR187W	91.633	251	21	0	23	273	30	280	3.87e-162	449.0
g356.t1	YBR188C	65.714	140	48	0	1	140	1	140	3.12e-62	185.0
g5116.t1	YBR189W	97.938	194	4	0	1	194	1	194	4.8999999999999996e-138	381.0
g357.t1	YBR189W	99.487	195	1	0	1	195	1	195	1.54e-141	390.0
g2308.t1	YBR189W	26.357	129	95	0	36	164	34	162	2.5e-09	52.4
g5117.t1	YBR191W	100.0	147	0	0	1	147	14	160	2.54e-108	303.0
g358.t1	YBR191W	100.0	160	0	0	1	160	1	160	6.37e-119	330.0
g359.t1	YBR192W	98.408	377	6	0	1	377	1	377	0.0	769.0
g1342.t1	YBR192W	29.915	351	202	8	16	324	22	370	1.26e-36	133.0
g2409.t1	YBR192W	26.032	315	187	8	25	305	68	370	2.81e-22	94.0
g2817.t1	YBR192W	33.898	177	95	6	37	192	195	370	1.89e-17	80.1
g2817.t1	YBR192W	23.026	304	179	11	37	291	72	369	0.000197	40.4
g2520.t1	YBR192W	29.18	305	176	6	105	371	68	370	3.19e-29	114.0
g706.t1	YBR192W	27.717	184	113	6	137	304	195	374	7.33e-11	60.5
g3991.t1	YBR192W	23.841	151	105	5	153	293	217	367	3.43e-06	46.2
g360.t1	YBR193C	93.023	215	15	0	1	215	1	215	1e-151	418.0
g361.t1	YBR194W	68.852	122	38	0	1	122	1	122	1.5699999999999995e-54	165.0
g362.t1	YBR195C	95.024	422	21	0	1	422	1	422	0.0	838.0
g638.t1	YBR195C	21.782	202	128	7	5	197	198	378	9.08e-06	47.8
g1298.t1	YBR195C	23.981	417	256	11	7	381	16	413	4.78e-30	118.0
g3424.t1	YBR195C	26.154	130	92	3	24	153	267	392	2.91e-05	43.1
g916.t1	YBR195C	25.478	157	107	7	85	232	217	372	1.93e-06	49.7
g927.t1	YBR195C	23.704	270	151	7	101	370	202	416	1.11e-10	60.5
g638.t1	YBR195C	25.455	220	146	9	113	327	205	411	6.56e-10	60.8
g3884.t1	YBR195C	22.353	425	253	16	117	508	33	413	3.19e-15	75.5
g638.t1	YBR195C	25.373	134	93	3	156	286	196	325	0.000616	41.6
g833.t1	YBR195C	22.685	216	136	9	199	388	204	414	9.86e-08	52.0
g4961.t1	YBR195C	25.547	137	83	3	286	422	295	412	0.000597	40.0
g363.t1	YBR196C	99.639	554	2	0	1	554	1	554	0.0	1137.0
g364.t1	YBR197C	79.263	217	45	0	1	217	1	217	2.44e-128	358.0
g5119.t1	YBR197C	30.952	126	69	3	115	240	108	215	6.06e-14	66.6
g365.t1	YBR198C	96.245	799	29	1	1	799	1	798	0.0	1514.0
g63.t1	YBR198C	44.186	43	23	1	4	46	649	690	0.000315	40.4
g3896.t1	YBR198C	22.162	185	116	5	4	182	561	723	1.82e-06	47.8
g4359.t1	YBR198C	26.866	201	143	3	5	203	540	738	4.09e-14	70.9
g2905.t1	YBR198C	28.897	263	127	15	8	261	520	731	1.44e-12	68.9
g1415.t1	YBR198C	29.439	214	122	6	11	220	536	724	1.18e-20	91.7
g3870.t1	YBR198C	31.76	233	142	7	12	241	520	738	7.72e-23	97.1
g3870.t1	YBR198C	27.668	253	154	10	12	255	562	794	3.65e-16	77.0
g680.t1	YBR198C	22.517	151	116	1	15	164	573	723	4.59e-11	65.1
g680.t1	YBR198C	28.723	188	131	3	16	200	532	719	5.48e-17	84.3
g3677.t1	YBR198C	22.43	214	135	6	16	216	528	723	0.000348	41.2
g1415.t1	YBR198C	38.333	60	35	2	18	75	669	728	2.52e-06	47.4
g437.t1	YBR198C	31.522	92	56	1	19	110	650	734	4.04e-07	51.6
g4359.t1	YBR198C	23.944	284	180	8	19	279	453	723	1.44e-18	84.0
g180.t1	YBR198C	26.02	196	123	4	19	213	468	642	1.36e-13	72.8
g180.t1	YBR198C	22.297	296	161	9	20	276	528	793	3.26e-08	55.1
g344.t1	YBR198C	29.353	201	127	6	21	217	533	722	7.83e-15	73.2
g1456.t1	YBR198C	26.496	117	78	4	24	138	615	725	2.35e-05	44.3
g1415.t1	YBR198C	24.188	277	120	10	38	309	521	712	3.63e-06	47.0
g1038.t1	YBR198C	28.649	185	114	6	42	226	512	678	9.46e-11	60.8
g680.t1	YBR198C	27.473	273	162	6	44	284	459	727	8.24e-20	93.6
g3896.t1	YBR198C	26.289	194	111	6	47	233	520	688	1.74e-08	53.9
g3364.t1	YBR198C	33.663	101	54	2	51	150	635	723	2.84e-07	52.4
g833.t1	YBR198C	21.583	278	183	10	57	318	466	724	0.000577	40.4
g3870.t1	YBR198C	25.0	192	135	3	58	246	518	703	2.62e-16	77.4
g4092.t1	YBR198C	20.398	201	153	3	61	254	527	727	7.64e-10	59.3
g180.t1	YBR198C	28.082	146	99	2	67	206	449	594	3.57e-11	64.7
g3610.t1	YBR198C	31.683	101	50	3	72	171	642	724	2.19e-06	48.9
g1038.t1	YBR198C	26.766	269	162	11	72	328	480	725	3.53e-07	49.7
g3847.t1	YBR198C	29.907	214	137	8	75	285	519	722	4.77e-14	72.8
g3610.t1	YBR198C	28.571	182	107	6	77	257	563	722	1.69e-14	75.1
g1086.t1	YBR198C	26.724	116	75	4	83	193	615	725	0.000772	40.8
g680.t1	YBR198C	23.2	250	143	6	85	317	458	675	8.65e-12	67.4
g3364.t1	YBR198C	28.182	110	77	2	85	192	615	724	3.01e-06	48.9
g4768.t1	YBR198C	22.12	217	154	5	87	300	520	724	4.65e-10	59.7
g3610.t1	YBR198C	33.065	124	79	4	89	209	472	594	5.85e-07	50.8
g2905.t1	YBR198C	28.889	225	147	10	89	302	514	736	2.12e-17	84.7
g3364.t1	YBR198C	22.5	160	114	5	90	245	536	689	7.13e-07	51.2
g344.t1	YBR198C	22.464	138	96	3	91	227	520	647	0.00043	40.0
g3080.t1	YBR198C	17.143	245	171	6	95	326	549	774	3.44e-05	43.5
g4092.t1	YBR198C	20.0	210	168	0	97	306	527	736	1.71e-12	67.8
g3870.t1	YBR198C	24.664	223	152	6	99	318	517	726	4.01e-15	73.9
g3870.t1	YBR198C	22.979	235	149	6	103	318	462	683	2.89e-09	56.2
g4822.t1	YBR198C	27.152	151	87	6	106	233	528	678	8.01e-05	43.1
g4822.t1	YBR198C	33.333	87	51	4	106	189	654	736	0.00027	41.2
g3080.t1	YBR198C	24.457	184	124	4	111	292	523	693	0.000228	40.8
g3677.t1	YBR198C	26.966	89	60	1	126	214	511	594	9.79e-06	46.2
g5019.t1	YBR198C	29.032	124	85	1	128	251	519	639	1.34e-08	57.0
g4092.t1	YBR198C	22.134	253	148	5	128	379	517	721	3.54e-12	66.6
g1869.t1	YBR198C	30.952	84	58	0	130	213	603	686	6.37e-09	55.8
g1122.t1	YBR198C	19.807	207	161	3	131	337	523	724	1.93e-07	51.2
g5051.t1	YBR198C	25.0	292	196	7	133	417	519	794	1.16e-24	105.0
g1869.t1	YBR198C	21.782	202	127	6	133	329	564	739	5.79e-05	43.1
g1869.t1	YBR198C	20.816	245	162	5	134	372	523	741	2.7e-07	50.8
g563.t1	YBR198C	37.059	170	92	8	141	306	565	723	7.360000000000001e-21	94.4
g3896.t1	YBR198C	22.162	185	117	6	141	319	514	677	0.00026	40.8
g5019.t1	YBR198C	27.523	109	78	1	145	252	617	725	9.55e-09	57.4
g4822.t1	YBR198C	26.103	272	178	12	147	408	469	727	2.79e-09	57.4
g4148.t1	YBR198C	21.023	176	130	3	157	332	522	688	0.000222	41.6
g5329.t1	YBR198C	29.474	285	169	8	161	422	446	721	2.32e-27	113.0
g4359.t1	YBR198C	28.571	140	93	2	161	300	527	659	2.58e-11	62.0
g1431.t1	YBR198C	21.379	145	108	4	165	304	581	724	0.000519	40.8
g3856.t1	YBR198C	26.244	221	150	8	168	383	465	677	2.75e-12	68.6
g1122.t1	YBR198C	22.302	278	183	9	169	426	458	722	3.11e-08	53.9
g5329.t1	YBR198C	26.136	176	119	5	170	340	558	727	3.15e-10	60.5
g563.t1	YBR198C	24.427	262	145	8	172	430	511	722	3.54e-15	76.3
g2988.t1	YBR198C	23.182	220	152	9	176	389	469	677	1.18e-06	50.1
g5019.t1	YBR198C	23.016	126	90	2	177	302	607	725	3.35e-05	45.8
g1611.t1	YBR198C	28.846	104	72	2	178	281	635	736	8.55e-08	52.4
g563.t1	YBR198C	27.003	337	170	9	179	513	459	721	1.42e-22	99.8
g4768.t1	YBR198C	20.661	242	147	6	179	418	523	721	4.75e-07	50.1
g680.t1	YBR198C	22.759	145	96	3	198	326	457	601	6.7e-07	51.6
g4359.t1	YBR198C	35.417	96	61	1	205	300	523	617	1.93e-10	59.7
g5051.t1	YBR198C	22.511	231	170	4	210	438	511	734	8.76e-17	80.9
g4359.t1	YBR198C	29.787	94	50	1	215	292	474	567	3.37e-06	46.2
g5294.t1	YBR198C	22.4	125	95	1	233	357	564	686	2.96e-07	51.2
g5294.t1	YBR198C	20.879	273	139	7	234	501	523	723	7.71e-09	56.6
g4819.t1	YBR198C	22.951	244	137	8	247	486	519	715	1.45e-08	55.1
g4606.t1	YBR198C	32.836	67	43	1	253	317	653	719	0.000717	39.3
g5329.t1	YBR198C	30.583	206	138	3	261	465	521	722	2.25e-23	101.0
g5329.t1	YBR198C	34.711	121	78	1	261	380	605	725	1.04e-18	87.0
g2484.t1	YBR198C	34.177	79	47	3	286	359	644	722	8.46e-07	50.1
g2484.t1	YBR198C	38.71	124	69	3	289	405	605	728	5.71e-15	76.3
g2484.t1	YBR198C	27.027	296	138	9	304	571	479	724	1.79e-21	97.1
g3130.t1	YBR198C	23.671	207	113	6	314	518	561	724	7.8e-09	56.6
g1870.t1	YBR198C	21.333	225	160	8	330	548	519	732	1.1e-06	49.3
g3130.t1	YBR198C	24.908	273	134	12	335	561	480	727	3.12e-16	80.5
g5329.t1	YBR198C	22.695	141	86	3	342	464	459	594	0.000435	40.8
g4768.t1	YBR198C	28.358	67	48	0	355	421	615	681	0.000394	40.8
g1586.t1	YBR198C	28.477	151	100	6	364	511	594	739	1.16e-08	56.6
g1870.t1	YBR198C	19.774	177	124	4	367	536	515	680	0.000322	41.6
g2484.t1	YBR198C	26.484	219	109	5	368	581	520	691	5.12e-13	70.1
g1586.t1	YBR198C	28.205	234	138	6	371	599	516	724	1.18e-20	95.1
g2659.t1	YBR198C	24.585	301	152	10	379	631	451	724	6.22e-20	92.8
g3437.t1	YBR198C	22.297	148	97	5	381	528	602	731	0.000463	41.6
g3437.t1	YBR198C	24.176	182	114	7	384	562	563	723	7.84e-08	53.9
g1586.t1	YBR198C	25.589	297	155	10	384	657	469	722	5.47e-15	77.0
g3437.t1	YBR198C	25.571	219	143	6	386	603	523	722	2.68e-17	84.7
g3364.t1	YBR198C	21.498	307	187	6	387	685	462	722	3.56e-18	87.8
g3364.t1	YBR198C	21.132	265	144	8	387	646	521	725	7.65e-09	57.4
g2068.t1	YBR198C	32.955	88	52	3	393	480	624	704	8.96e-06	46.6
g3364.t1	YBR198C	21.97	132	99	2	405	534	624	753	2.05e-06	49.7
g563.t1	YBR198C	27.869	122	71	1	410	514	474	595	5.97e-08	53.5
g3812.t1	YBR198C	39.583	48	26	1	424	471	600	644	2.97e-05	45.4
g3812.t1	YBR198C	39.024	41	25	0	431	471	646	686	8.71e-06	47.4
g3437.t1	YBR198C	29.13	230	144	6	431	656	522	736	5.050000000000001e-21	96.7
g563.t1	YBR198C	27.957	93	50	1	439	514	461	553	2.82e-05	44.7
g2659.t1	YBR198C	22.744	277	182	9	441	709	469	721	6.28e-15	76.6
g573.t1	YBR198C	32.727	165	101	4	449	611	570	726	1.9999999999999998e-25	110.0
g573.t1	YBR198C	26.259	278	160	7	454	712	474	725	2.61e-24	106.0
g3594.t1	YBR198C	20.856	187	139	3	461	641	526	709	1.4e-05	47.0
g3437.t1	YBR198C	26.111	180	116	1	482	644	457	636	1.7e-13	72.4
g3437.t1	YBR198C	25.676	222	156	4	489	710	523	735	2.3e-20	94.4
g3594.t1	YBR198C	31.944	72	48	1	544	614	652	723	0.000622	41.6
g2045.t1	YBR198C	28.777	139	71	6	560	682	468	594	1.77e-06	49.3
g3364.t1	YBR198C	28.346	127	90	1	568	693	520	646	4.8e-12	67.8
g573.t1	YBR198C	30.37	135	81	4	587	715	474	601	1.7e-10	62.4
g479.t1	YBR198C	24.348	115	74	2	630	744	624	725	9.92e-05	43.5
g366.t1	YBR199W	86.207	464	64	0	1	464	1	464	0.0	856.0
g2637.t1	YBR199W	38.889	288	169	3	2	287	140	422	2.72e-69	221.0
g1226.t1	YBR199W	37.273	440	236	10	4	411	3	434	1.85e-89	277.0
g3152.t1	YBR199W	37.73	326	193	5	27	348	132	451	5.000000000000001e-73	232.0
g4339.t1	YBR199W	39.572	187	111	2	48	233	127	312	1.19e-39	147.0
g4667.t1	YBR199W	42.193	301	162	3	66	356	132	430	4.59e-84	261.0
g2453.t1	YBR199W	34.341	364	171	9	74	433	119	418	4.3e-65	216.0
g371.t1	YBR199W	40.777	309	173	2	85	383	132	440	7.49e-86	267.0
g5139.t1	YBR199W	27.208	283	182	6	118	387	134	405	3.46e-42	152.0
g4339.t1	YBR199W	50.617	81	40	0	318	398	338	418	3.62e-23	100.0
g367.t1	YBR200W	96.364	550	20	0	1	550	1	550	0.0	1094.0
g944.t1	YBR200W	40.351	57	31	2	115	169	160	215	0.000138	40.4
g368.t1	YBR202W	96.923	845	26	0	1	845	1	845	0.0	1695.0
g3482.t1	YBR202W	36.9	542	299	9	146	687	225	723	2.14e-92	306.0
g1319.t1	YBR202W	38.337	433	243	5	158	582	217	633	1.42e-76	266.0
g1703.t1	YBR202W	28.571	133	92	1	276	405	227	359	3.48e-15	78.2
g166.t1	YBR202W	36.051	552	281	9	305	841	226	720	1.76e-89	300.0
g5198.t1	YBR202W	39.037	561	298	11	314	863	227	754	4.3e-105	344.0
g1703.t1	YBR202W	47.892	332	169	3	507	834	392	723	7.54e-86	293.0
g1319.t1	YBR202W	34.483	87	50	3	656	736	638	723	0.000261	42.7
g369.t1	YBR203W	91.991	924	73	1	3	926	2	924	0.0	1649.0
g370.t1	YBR204C	87.2	375	48	0	1	375	1	375	0.0	696.0
g371.t1	YBR205W	93.069	404	28	0	1	404	1	404	0.0	790.0
g2637.t1	YBR205W	45.608	296	148	2	2	297	93	375	4.1e-97	291.0
g2453.t1	YBR205W	34.42	276	166	7	4	274	8	273	5.979999999999999e-42	152.0
g3152.t1	YBR205W	47.573	309	149	2	24	332	82	377	2.8499999999999997e-106	316.0
g4339.t1	YBR205W	40.331	181	106	2	53	233	85	263	4.78e-40	147.0
g4667.t1	YBR205W	59.502	321	129	1	64	383	83	403	6.71e-149	425.0
g1226.t1	YBR205W	50.704	355	156	5	92	428	42	395	4.3400000000000006e-132	385.0
g5139.t1	YBR205W	38.768	276	155	5	114	386	83	347	5.21e-69	221.0
g366.t1	YBR205W	39.228	311	175	5	132	440	85	383	1.42e-80	253.0
g4339.t1	YBR205W	52.5	80	38	0	319	398	282	361	7.36e-24	101.0
g2453.t1	YBR205W	48.148	81	42	0	353	433	281	361	5.22e-24	102.0
g372.t1	YBR207W	95.699	465	20	0	1	465	1	465	0.0	888.0
g1493.t1	YBR207W	41.812	287	155	4	43	323	126	406	6.92e-74	236.0
g373.t1	YBR208C	95.804	1835	76	1	1	1834	1	1835	0.0	3597.0
g1821.t1	YBR208C	38.004	471	273	8	5	466	611	1071	9.080000000000001e-86	305.0
g381.t1	YBR208C	37.792	471	274	7	6	467	611	1071	6.6e-86	305.0
g4037.t1	YBR208C	40.805	174	93	4	41	210	74	241	2e-17	83.6
g4379.t1	YBR208C	31.028	506	275	10	62	563	636	1071	3.96e-58	221.0
g1015.t1	YBR208C	29.183	257	152	6	123	369	78	314	4.72e-14	73.6
g4071.t1	YBR208C	35.465	172	102	3	131	301	78	241	7.15e-14	73.2
g3956.t1	YBR208C	33.066	499	268	11	149	643	636	1072	1.41e-62	235.0
g2847.t1	YBR208C	22.876	306	212	11	601	887	645	945	4.46e-06	48.9
g2646.t1	YBR208C	20.415	289	193	8	644	904	770	1049	0.000278	44.3
g2646.t1	YBR208C	22.186	311	220	9	1066	1357	645	952	1.58e-10	64.7
g1821.t1	YBR208C	39.216	51	31	0	1119	1169	1782	1832	2.42e-05	46.6
g381.t1	YBR208C	31.373	51	35	0	1120	1170	1782	1832	0.000195	43.9
g1829.t1	YBR210W	61.481	135	52	0	2	136	5	139	1.72e-50	155.0
g374.t1	YBR211C	90.741	324	30	0	1	324	1	324	0.0	574.0
g375.t1	YBR212W	87.555	683	72	2	1	682	2	672	0.0	1071.0
g2249.t1	YBR212W	30.385	441	226	11	24	389	3	437	5.44e-54	191.0
g4350.t1	YBR212W	29.213	89	56	3	60	148	348	429	7.55e-05	43.1
g1609.t1	YBR212W	30.137	73	50	1	93	164	194	266	8.24e-06	46.6
g1182.t1	YBR212W	29.358	109	56	3	105	193	322	429	0.000158	42.0
g4350.t1	YBR212W	25.067	375	227	9	116	450	130	490	6.18e-17	81.3
g625.t1	YBR212W	34.848	66	34	1	134	199	359	415	3.41e-05	43.5
g4150.t1	YBR212W	32.857	70	45	1	341	408	361	430	3.53e-05	44.7
g376.t1	YBR213W	92.336	274	21	0	1	274	1	274	0.0	533.0
g377.t1	YBR214W	97.727	528	11	1	1	528	1	527	0.0	1048.0
g1827.t1	YBR214W	67.706	449	127	4	69	515	94	526	0.0	596.0
g378.t1	YBR215W	81.818	627	110	4	1	625	1	625	0.0	851.0
g379.t1	YBR216C	87.685	674	79	1	1	670	1	674	0.0	1201.0
g1823.t1	YBR216C	34.575	671	428	7	3	664	2	670	1.09e-125	385.0
g380.t1	YBR217W	93.011	186	13	0	1	186	1	186	1.4899999999999999e-128	357.0
g381.t1	YBR218C	98.983	1180	12	0	1	1180	1	1180	0.0	2424.0
g1821.t1	YBR218C	92.735	1170	85	0	2	1171	3	1172	0.0	2264.0
g4379.t1	YBR218C	30.502	518	277	12	60	564	21	468	3.82e-55	210.0
g3956.t1	YBR218C	30.769	520	288	13	133	642	10	467	2.69e-54	207.0
g2847.t1	YBR218C	23.902	205	139	4	171	365	160	357	0.000208	43.5
g2646.t1	YBR218C	21.515	330	213	10	501	806	19	326	0.00029	44.3
g373.t1	YBR218C	37.792	471	274	7	610	1070	6	467	1.81e-81	292.0
g373.t1	YBR218C	31.373	51	35	0	1781	1831	1120	1170	0.000211	44.3
g382.t1	YBR219C	95.0	100	5	0	459	558	1	100	1.06e-62	200.0
g382.t1	YBR220C	95.357	560	26	0	1	560	1	560	0.0	1103.0
g383.t1	YBR221C	98.634	366	4	1	1	365	1	366	0.0	735.0
g384.t1	YBR222C	97.238	543	15	0	1	543	1	543	0.0	1098.0
g10.t1	YBR222C	23.488	562	350	21	158	689	26	537	1.52e-22	100.0
g224.t1	YBR222C	21.411	397	274	9	233	629	173	531	4.72e-11	63.5
g3996.t1	YBR222C	24.096	332	195	12	258	583	185	465	1.42e-12	68.6
g2517.t1	YBR222C	24.149	323	184	12	260	574	187	456	5.6e-10	60.1
g4864.t1	YBR222C	25.234	321	181	13	263	578	190	456	3.12e-10	61.2
g3385.t1	YBR222C	20.558	394	270	12	269	657	188	543	1.17e-15	78.2
g291.t1	YBR222C	19.826	575	353	17	271	818	33	526	2.51e-13	72.4
g1363.t1	YBR222C	30.337	89	59	3	540	627	382	468	0.000554	41.2
g385.t1	YBR223C	82.528	538	94	0	2	539	7	544	0.0	946.0
g386.t1	YBR225W	90.909	902	74	2	1	896	1	900	0.0	1567.0
g387.t1	YBR227C	93.269	520	35	0	1	520	1	520	0.0	1003.0
g388.t1	YBR228W	88.119	303	36	0	1	303	1	303	0.0	575.0
g389.t1	YBR229C	88.574	954	109	0	117	1070	1	954	0.0	1767.0
g389.t1	YBR230C	83.544	79	13	0	8	86	4	82	1.01e-40	144.0
g390.t1	YBR231C	84.429	289	41	2	1	288	1	286	8.04e-162	451.0
g391.t1	YBR233W	92.736	413	30	0	1	413	1	413	0.0	795.0
g157.t1	YBR233W	29.121	182	99	3	44	225	67	218	1.77e-13	69.3
g392.t1	YBR233W-A	94.624	93	5	0	1	93	1	93	8.58e-52	155.0
g393.t1	YBR234C	96.615	384	13	0	1	384	1	384	0.0	775.0
g4461.t1	YBR234C	23.776	143	86	6	244	385	55	175	0.000137	43.9
g394.t1	YBR235W	95.089	1120	51	1	1	1116	1	1120	0.0	2169.0
g395.t1	YBR236C	94.037	436	26	0	1	436	1	436	0.0	854.0
g396.t1	YBR237W	88.353	850	98	1	1	850	1	849	0.0	1435.0
g4265.t1	YBR237W	38.12	383	211	9	69	426	210	591	8.880000000000001e-80	261.0
g5081.t1	YBR237W	32.42	438	246	13	108	516	213	629	3.13e-58	207.0
g1705.t1	YBR237W	32.071	396	229	11	109	476	245	628	1.53e-48	179.0
g1518.t1	YBR237W	24.862	362	219	15	122	471	278	598	1.02e-10	64.7
g975.t1	YBR237W	28.871	381	234	12	123	485	273	634	1.7999999999999996e-40	156.0
g4760.t1	YBR237W	31.941	407	234	10	126	505	239	629	3.97e-58	207.0
g3121.t1	YBR237W	26.339	448	270	11	129	571	241	633	5.29e-36	143.0
g783.t1	YBR237W	29.524	420	247	9	136	542	257	640	1.8399999999999998e-54	202.0
g1016.t1	YBR237W	30.679	427	251	10	139	541	224	629	1.6800000000000002e-56	202.0
g1820.t1	YBR237W	25.686	401	240	13	164	558	300	648	2.82e-21	96.3
g2528.t1	YBR237W	31.646	79	50	2	560	634	568	646	1.14e-05	47.4
g3939.t1	YBR237W	20.25	400	243	15	655	1001	253	629	1.63e-12	70.1
g397.t1	YBR238C	97.811	731	16	0	1	731	1	731	0.0	1503.0
g1783.t1	YBR238C	47.92	601	274	5	64	630	133	728	0.0	583.0
g398.t1	YBR239C	94.151	530	30	1	1	530	1	529	0.0	978.0
g5067.t1	YBR239C	25.121	207	154	1	238	443	321	527	9.26e-24	101.0
g2667.t1	YBR239C	31.25	192	101	4	315	506	369	529	1.22e-26	111.0
g399.t1	YBR240C	94.574	387	21	0	1	387	64	450	0.0	760.0
g2577.t1	YBR240C	38.462	65	29	2	8	62	4	67	2.23e-07	52.4
g3680.t1	YBR240C	47.727	44	22	1	14	57	23	65	3.67e-07	51.6
g986.t1	YBR240C	38.182	55	23	1	769	823	25	68	4.57e-05	44.7
g400.t1	YBR241C	95.697	488	21	0	1	488	1	488	0.0	946.0
g1786.t1	YBR241C	48.225	479	244	2	18	496	14	488	1.11e-166	478.0
g1144.t1	YBR241C	28.436	422	230	13	77	491	82	438	1.34e-29	120.0
g401.t1	YBR242W	92.857	238	17	0	1	238	1	238	2.5e-168	461.0
g1788.t1	YBR242W	63.636	209	76	0	7	215	26	234	2.43e-101	291.0
g402.t1	YBR243C	98.661	448	6	0	1	448	1	448	0.0	900.0
g403.t1	YBR244W	93.827	162	10	0	1	162	1	162	3.9e-111	311.0
g2559.t1	YBR244W	75.316	158	39	0	2	159	3	160	3.82e-88	253.0
g3072.t1	YBR244W	56.962	158	68	0	4	161	5	162	2.19e-61	185.0
g404.t1	YBR245C	97.287	1069	29	0	1	1069	61	1129	0.0	2149.0
g4852.t1	YBR245C	52.878	1025	413	19	59	1059	79	1057	0.0	1019.0
g4750.t1	YBR245C	24.242	363	199	9	72	422	188	486	2.54e-19	91.3
g1628.t1	YBR245C	38.333	600	286	10	162	760	144	660	8.44e-118	382.0
g290.t1	YBR245C	28.794	257	148	7	171	418	184	414	1.01e-23	105.0
g253.t1	YBR245C	27.065	569	324	15	262	812	196	691	5.76e-51	192.0
g2779.t1	YBR245C	31.985	519	268	13	290	791	189	639	7.11e-73	261.0
g1733.t1	YBR245C	30.992	484	274	13	332	805	218	651	2.73e-60	221.0
g1510.t1	YBR245C	44.316	519	263	6	367	879	187	685	2.2999999999999998e-126	420.0
g2417.t1	YBR245C	46.615	517	249	8	439	944	155	655	3.92e-137	447.0
g3283.t1	YBR245C	24.39	328	185	8	524	849	216	482	1.79e-15	79.7
g4750.t1	YBR245C	36.8	125	77	2	600	723	520	643	3.72e-16	80.9
g290.t1	YBR245C	30.935	139	95	1	640	777	522	660	2.37e-17	85.1
g1745.t1	YBR245C	38.973	331	177	7	683	1013	187	492	3.66e-67	246.0
g1095.t1	YBR245C	40.317	315	165	4	688	999	189	483	1.66e-64	238.0
g4840.t1	YBR245C	46.063	508	247	7	722	1228	171	652	9.13e-129	430.0
g4749.t1	YBR245C	35.897	78	49	1	935	1012	188	264	1.13e-06	50.8
g3283.t1	YBR245C	40.8	125	69	3	1013	1137	518	637	2.8e-19	92.0
g5115.t1	YBR245C	35.019	534	273	14	1241	1764	189	658	8.880000000000001e-80	286.0
g1095.t1	YBR245C	50.0	136	67	1	1260	1394	518	653	1.1900000000000002e-37	152.0
g1745.t1	YBR245C	52.206	136	64	1	1299	1433	517	652	2.8699999999999997e-40	160.0
g405.t1	YBR246W	87.597	387	48	0	1	387	1	387	0.0	718.0
g406.t1	YBR247C	95.859	483	18	1	1	481	1	483	0.0	905.0
g407.t1	YBR248C	95.652	552	24	0	1	552	1	552	0.0	1097.0
g408.t1	YBR249C	98.649	370	5	0	1	370	1	370	0.0	756.0
g838.t1	YBR249C	61.905	357	128	3	15	370	21	370	3.86e-160	452.0
g409.t1	YBR250W	90.057	523	52	0	1	523	1	523	0.0	921.0
g410.t1	YBR251W	97.394	307	8	0	1	307	1	307	0.0	630.0
g1769.t1	YBR251W	27.82	133	84	3	83	214	151	272	0.000282	39.3
g411.t1	YBR252W	96.599	147	5	0	1	147	1	147	9.96e-102	286.0
g412.t1	YBR253W	95.041	121	6	0	1	121	1	121	6.1100000000000005e-80	228.0
g413.t1	YBR254C	96.0	175	7	0	1	175	1	175	2.0100000000000001e-116	325.0
g415.t1	YBR255C-A	97.5	120	3	0	1	120	1	120	1.37e-87	248.0
g414.t1	YBR255W	90.922	694	63	0	1	694	1	694	0.0	1211.0
g416.t1	YBR256C	94.538	238	13	0	1	238	1	238	4.66e-169	463.0
g417.t1	YBR257W	91.398	279	24	0	1	279	1	279	0.0	527.0
g418.t1	YBR258C	80.986	142	27	0	1	142	1	142	4.5100000000000005e-80	231.0
g419.t1	YBR259W	80.669	688	132	1	1	687	1	688	0.0	1090.0
g420.t1	YBR260C	95.946	666	27	0	1	666	1	666	0.0	1323.0
g1136.t1	YBR260C	27.368	190	113	5	667	856	470	634	9.78e-13	69.7
g4691.t1	YBR260C	22.632	190	117	5	784	968	470	634	2.54e-08	55.8
g5085.t1	YBR260C	25.431	232	151	8	858	1087	423	634	3.56e-07	52.4
g1502.t1	YBR260C	28.934	197	129	5	1965	2157	468	657	2.19e-16	83.2
g421.t1	YBR261C	96.121	232	9	0	1	232	1	232	1.4200000000000002e-160	441.0
g422.t1	YBR263W	97.751	489	11	0	1	489	1	489	0.0	994.0
g3302.t1	YBR263W	59.615	468	182	5	5	467	21	486	0.0	572.0
g423.t1	YBR264C	92.0	200	15	1	3	202	1	199	1.59e-138	383.0
g3111.t1	YBR264C	43.503	177	72	4	4	179	5	154	1.55e-38	130.0
g4657.t1	YBR264C	36.321	212	111	6	7	210	4	199	6.41e-36	123.0
g3769.t1	YBR264C	31.884	207	122	5	9	208	5	199	1.96e-28	103.0
